# PID Gains
# Kp = 0.141500
# Ki = 0.001500
# Kd = 0.107700
# Deadzone = 13.000
# -------------------------------------
time,x,y,xy_magnitude
169.69418740272522,16.0,11.0,19.4164878389476
169.72525143623352,9.0,7.0,11.40175425099138
169.79211497306824,2.0,3.0,3.605551275463989
169.80315351486206,-7.0,-2.0,7.280109889280518
169.83244633674622,-18.0,-9.0,20.12461179749811
169.86287927627563,-29.0,-12.0,31.38470965295043
169.91825604438782,-43.0,-39.0,58.05170109479997
169.94952917099,-53.0,-41.0,67.00746227100382
169.98211908340454,-61.0,-43.0,74.63243262818116
170.03317189216614,-70.0,-44.0,82.68010643437755
170.0614049434662,-75.0,-46.0,87.98295289429652
170.09543657302856,-78.0,-49.0,92.11405973031478
170.12617111206055,-80.0,-51.0,94.87360012142472
170.15766382217407,-81.0,-55.0,97.9081201943945
170.19020462036133,-82.0,-55.0,98.73702446397704
170.26099109649658,-79.0,-58.0,98.00510190801293
170.29904341697693,-81.0,-58.0,99.62429422585637
170.329496383667,-80.0,-60.0,100.0
170.34096598625183,-80.0,-59.0,99.40321926376429
170.35061478614807,-80.0,-59.0,99.40321926376429
170.38233423233032,-77.0,-61.0,98.2344135219425
170.41400170326233,-77.0,-61.0,98.2344135219425
170.445006608963,-79.0,-61.0,99.80981915623332
170.50914859771729,-78.0,-61.0,99.02019995940222
170.54697966575623,-81.0,-61.0,101.40019723846694
170.5826916694641,-81.0,-62.0,102.00490184299969
170.59515285491943,-80.0,-62.0,101.21264743103995
170.62192845344543,-84.0,-61.0,103.81233067415451
170.65437984466553,-84.0,-61.0,103.81233067415451
170.68488764762878,-85.0,-61.0,104.62313319720452
170.75775480270386,-86.0,-61.0,105.43718509140881
170.78779673576355,-86.0,-61.0,105.43718509140881
170.81716799736023,-87.0,-60.0,105.68348972285122
170.82424664497375,-87.0,-60.0,105.68348972285122
170.84465646743774,-89.0,-60.0,107.33592129385204
170.89475774765015,-89.0,-59.0,106.78014796768171
170.92584013938904,-90.0,-60.0,108.16653826391968
170.99332404136658,-90.0,-59.0,107.61505470890214
171.02382588386536,-90.0,-59.0,107.61505470890214
171.04953002929688,-90.0,-59.0,107.61505470890214
171.05937552452087,-90.0,-59.0,107.61505470890214
171.08544516563416,-90.0,-60.0,108.16653826391968
171.11635041236877,-91.0,-60.0,109.0
171.1505515575409,-90.0,-59.0,107.61505470890214
171.18308424949646,-90.0,-59.0,107.61505470890214
171.25084233283997,-89.0,-60.0,107.33592129385204
171.28108382225037,-89.0,-59.0,106.78014796768171
171.31166625022888,-89.0,-59.0,106.78014796768171
171.32559990882874,-89.0,-59.0,106.78014796768171
171.3581931591034,-89.0,-59.0,106.78014796768171
171.39000725746155,-89.0,-60.0,107.33592129385204
171.42244625091553,-90.0,-59.0,107.61505470890214
171.4827606678009,-90.0,-59.0,107.61505470890214
171.49482583999634,-89.0,-59.0,106.78014796768171
171.52904081344604,-90.0,-59.0,107.61505470890214
171.56356549263,-91.0,-60.0,109.0
171.5822308063507,-90.0,-59.0,107.61505470890214
171.61280059814453,-91.0,-59.0,108.45275469069469
171.64663577079773,-91.0,-59.0,108.45275469069469
171.7351450920105,-90.0,-59.0,107.61505470890214
171.76522374153137,-90.0,-59.0,107.61505470890214
171.7783236503601,-90.0,-58.0,107.07007051459338
