# PID Gains
# Kp = 0.141500
# Ki = 0.001500
# Kd = 0.107700
# Deadzone = 13.000
# -------------------------------------
time,x,y,xy_magnitude
107.48629236221313,15.0,-105.0,106.06601717798213
107.51391291618347,15.0,-105.0,106.06601717798213
107.53920412063599,15.0,-105.0,106.06601717798213
107.57180047035217,15.0,-105.0,106.06601717798213
107.60252737998962,15.0,-105.0,106.06601717798213
107.63627052307129,15.0,-105.0,106.06601717798213
107.68931341171265,15.0,-105.0,106.06601717798213
107.72729659080505,15.0,-104.0,105.07616285342742
107.78173303604126,15.0,-105.0,106.06601717798213
107.79396080970764,15.0,-105.0,106.06601717798213
107.81197595596313,15.0,-105.0,106.06601717798213
107.84340572357178,15.0,-105.0,106.06601717798213
107.87447023391724,15.0,-105.0,106.06601717798213
107.9070212841034,15.0,-105.0,106.06601717798213
107.9549150466919,15.0,-105.0,106.06601717798213
107.98546099662781,15.0,-105.0,106.06601717798213
108.01315402984619,15.0,-105.0,106.06601717798213
108.03603339195251,15.0,-105.0,106.06601717798213
108.0673155784607,15.0,-105.0,106.06601717798213
108.10059380531311,15.0,-105.0,106.06601717798213
108.13163113594055,15.0,-105.0,106.06601717798213
108.18738627433777,15.0,-105.0,106.06601717798213
108.21563076972961,15.0,-105.0,106.06601717798213
108.25146865844727,15.0,-104.0,105.07616285342742
108.2743775844574,15.0,-104.0,105.07616285342742
108.307377576828,15.0,-105.0,106.06601717798213
108.34065008163452,15.0,-105.0,106.06601717798213
108.3995270729065,14.0,-105.0,105.92922165295089
108.42680835723877,14.0,-105.0,105.92922165295089
108.45309019088745,15.0,-105.0,106.06601717798213
108.4683849811554,15.0,-104.0,105.07616285342742
108.5004894733429,14.0,-105.0,105.92922165295089
108.53145813941956,15.0,-104.0,105.07616285342742
108.57881259918213,16.0,-104.0,105.22357150372724
108.62621545791626,16.0,-104.0,105.22357150372724
108.65707778930664,18.0,-103.0,104.5609869884557
108.68497729301453,16.0,-99.0,100.2845950283492
108.70753598213196,17.0,-97.0,98.47842403288143
108.7392418384552,17.0,-94.0,95.524865872714
108.76924848556519,17.0,-91.0,92.57429448826494
108.8028621673584,18.0,-88.0,89.82204629154248
108.85529923439026,18.0,-84.0,85.90692637965812
108.90639519691467,18.0,-79.0,81.02468759581859
108.91883778572083,18.0,-74.0,76.15773105863909
108.93206906318665,17.0,-69.0,71.06335201775947
108.98003387451172,17.0,-64.0,66.21933252457322
109.01232409477234,16.0,-59.0,61.1310068623117
109.07809567451477,16.0,-54.0,56.32051136131489
109.09412884712219,16.0,-49.0,51.54609587543949
109.12514758110046,15.0,-44.0,46.486557196677836
109.15973448753357,14.0,-40.0,42.37924020083418
109.17274403572083,13.0,-35.0,37.33630940518894
109.20448970794678,13.0,-31.0,33.61547262794322
109.23482155799866,12.0,-28.0,30.463092423455635
109.26818537712097,11.0,-24.0,26.40075756488817
109.3269944190979,10.0,-22.0,24.166091947189145
109.35746240615845,9.0,-19.0,21.02379604162864
109.39627981185913,9.0,-17.0,19.235384061671343
109.41194915771484,8.0,-15.0,17.0
109.44346761703491,7.0,-14.0,15.652475842498529
109.47432279586792,6.0,-13.0,14.317821063276353
109.5093023777008,5.0,-12.0,13.0
109.56624865531921,4.0,-12.0,12.649110640673518
109.60461473464966,4.0,-12.0,12.649110640673518
109.63814902305603,3.0,-13.0,13.341664064126334
109.64825987815857,2.0,-13.0,13.152946437965905
109.66827917098999,2.0,-14.0,14.142135623730951
109.69978618621826,2.0,-15.0,15.132745950421556
109.73126530647278,2.0,-15.0,15.132745950421556
109.80347728729248,1.0,-16.0,16.0312195418814
109.82922101020813,1.0,-17.0,17.029386365926403
109.8579671382904,1.0,-17.0,17.029386365926403
109.87678790092468,1.0,-18.0,18.027756377319946
109.9079737663269,1.0,-18.0,18.027756377319946
109.93941402435303,1.0,-18.0,18.027756377319946
109.97104001045227,1.0,-18.0,18.027756377319946
110.04267835617065,2.0,-17.0,17.11724276862369
110.06381821632385,2.0,-17.0,17.11724276862369
110.0860071182251,2.0,-16.0,16.1245154965971
110.09981894493103,3.0,-15.0,15.297058540778355
110.13223624229431,3.0,-14.0,14.317821063276353
110.17998623847961,3.0,-12.0,12.36931687685298
110.24538254737854,3.0,-11.0,11.40175425099138
110.27869296073914,3.0,-9.0,9.486832980505138
110.2947325706482,3.0,-7.0,7.615773105863909
110.3250801563263,2.0,-5.0,5.385164807134504
110.33980774879456,2.0,-4.0,4.47213595499958
110.37153482437134,2.0,-2.0,2.8284271247461903
110.40353560447693,2.0,0.0,2.0
110.4349513053894,2.0,2.0,2.8284271247461903
110.49473428726196,1.0,3.0,3.1622776601683795
110.52176809310913,1.0,4.0,4.123105625617661
110.55689096450806,1.0,6.0,6.082762530298219
110.57996940612793,1.0,6.0,6.082762530298219
110.61203145980835,0.0,7.0,7.0
110.64364099502563,0.0,8.0,8.0
110.67654728889465,0.0,8.0,8.0
110.73089599609375,0.0,8.0,8.0
110.76077842712402,0.0,8.0,8.0
110.7919991016388,1.0,7.0,7.0710678118654755
110.80438137054443,1.0,6.0,6.082762530298219
110.83606243133545,1.0,5.0,5.0990195135927845
110.86693859100342,2.0,4.0,4.47213595499958
110.89984488487244,2.0,3.0,3.605551275463989
110.9889748096466,2.0,2.0,2.8284271247461903
111.01980972290039,2.0,1.0,2.23606797749979
111.05528688430786,2.0,0.0,2.0
111.06578946113586,2.0,-1.0,2.23606797749979
111.07591700553894,2.0,-2.0,2.8284271247461903
111.10872745513916,2.0,-3.0,3.605551275463989
111.13917827606201,1.0,-4.0,4.123105625617661
111.17204427719116,1.0,-5.0,5.0990195135927845
111.22897434234619,0.0,-5.0,5.0
111.26160383224487,0.0,-6.0,6.0
111.29451322555542,-1.0,-6.0,6.082762530298219
